Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
69	-7.1917195	1.5107117	-4.7189612	-10.749457	-4.9144278	1.3385291	-3.3440804	-7.6266136	60.0	60.0	275999	-1.1037129	1.3202724	3.4729352	-8.248835	1.0470096	0.012861639	1158.6753523349762
70	-6.8927584	1.3499359	-4.993262	-10.847456	-5.7109394	1.3531365	-3.5487936	-7.5904074	60.0	60.0	279999	-1.1125363	1.3112601	1.4566188	-8.210286	1.0573962	0.0124904085	1176.1273500919342
71	-7.5806766	1.8792739	-4.945961	-16.035023	-5.497481	1.5593005	-3.6792989	-8.0394945	60.0	60.0	283999	-1.13212	1.3221363	2.8450286	-8.587935	1.0773021	0.012512042	1192.3275985717773
72	-7.5470037	1.483917	-4.848874	-10.866854	-5.5038524	0.8487243	-4.1881404	-6.653928	60.0	60.0	287999	-1.1355313	1.3244244	3.8736289	-8.75097	1.0804629	0.0132602705	1209.9969491958618
73	-7.4467335	1.3889027	-5.216102	-10.061667	-6.010083	1.7897937	-3.45096	-8.889124	60.0	60.0	291999	-1.1269288	1.3282166	0.95864487	-8.238002	1.071677	0.01270981	1227.0788419246674
74	-7.4058576	1.4686196	-4.9572754	-10.96865	-5.2362137	1.3891633	-3.3775334	-7.103912	60.0	60.0	295999	-1.0945253	1.3345428	0.6392884	-8.751363	1.0381966	0.011767702	1244.8980531692505
75	-7.097111	1.3001436	-4.8506947	-9.654485	-5.992489	1.2210886	-3.8176253	-8.263065	60.0	60.0	299999	-1.0813696	1.327695	3.90638	-8.216153	1.0263528	0.011421676	1262.022365808487
76	-7.3347015	1.6344761	-4.7558556	-10.34168	-5.8904753	1.7527589	-3.6164572	-8.072811	60.0	60.0	303999	-1.0805979	1.3254303	4.104657	-9.008312	1.0256357	0.011329544	1279.120685338974
77	-7.1142225	1.2650154	-4.825081	-10.132515	-5.338548	1.110771	-3.6824756	-7.0146074	60.0	60.0	307999	-1.0630484	1.323598	1.8662896	-8.630323	1.0073371	0.011234756	1296.791922569275
78	-7.213474	1.4209731	-4.7685556	-10.10772	-6.1509156	1.700971	-3.5341907	-8.333792	60.0	60.0	311999	-1.0529468	1.3079168	2.312071	-8.125479	0.99782145	0.010715919	1313.8539898395538
79	-6.970526	1.4362955	-4.839178	-10.187545	-5.749511	1.5223463	-3.4389007	-7.91022	60.0	60.0	315999	-1.0641329	1.3001477	2.166239	-8.350575	1.0102031	0.011996331	1330.918879032135
80	-6.9528046	1.5020717	-4.757236	-10.552303	-4.4760747	1.3321558	-3.4164724	-7.765777	60.0	60.0	319999	-1.0714955	1.3085606	1.7265921	-8.338988	1.0180701	0.01154181	1349.140123128891
81	-7.032673	1.4657117	-4.6745443	-10.322637	-5.4411507	1.469733	-3.636619	-7.966583	60.0	60.0	323999	-1.0630194	1.3148073	1.777406	-10.75183	1.0081571	0.012036606	1366.2208788394928
82	-7.131528	1.4644983	-4.8048706	-10.4158	-6.3949103	1.4241422	-3.662847	-8.17687	60.0	60.0	327999	-1.0398186	1.3134942	2.1529012	-9.029263	0.9858408	0.011245561	1383.807459115982
83	-7.2464676	1.4311348	-4.887174	-9.800477	-5.9631586	0.9611603	-4.7345705	-7.721684	60.0	60.0	331999	-1.0381233	1.3154979	0.7623215	-8.866954	0.9844827	0.011473467	1400.9965360164642
84	-7.101832	1.3894484	-4.8405433	-9.671062	-6.028271	1.3703231	-3.7238386	-8.872914	60.0	60.0	335999	-1.0362358	1.2997091	3.3111553	-10.673099	0.983109	0.010396389	1418.0556571483612
85	-7.2229676	1.395217	-4.8751426	-10.204606	-5.587099	1.377472	-3.6851144	-8.030295	60.0	60.0	339999	-1.0319438	1.3118299	1.7259812	-8.332266	0.97832507	0.010546322	1435.7170917987823
86	-7.217758	1.8274848	-4.9055657	-16.175491	-7.3500595	4.6236525	-3.8115427	-16.910944	60.0	60.0	343999	-1.0253106	1.3029321	3.5789013	-8.640851	0.9712012	0.010375929	1452.8006966114044
