Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
73	-7.598386	1.5288017	-5.1887674	-10.6813	-5.7334	1.613419	-3.1979547	-7.701791	30.0	30.0	291999	-1.2110933	1.4411348	3.3451695	-10.57692	1.1039697	0.021006767	1243.5219690799713
74	-7.414961	1.4467951	-5.0466237	-10.586312	-5.30193	1.4723407	-3.4896996	-7.646776	30.0	30.0	295999	-1.1948915	1.4368192	4.3197236	-10.037398	1.0871943	0.019318376	1260.854742527008
75	-7.6000957	1.4891783	-5.0732512	-11.904081	-4.7814384	1.3948172	-3.4066334	-8.198049	30.0	30.0	299999	-1.1658239	1.4197601	4.0627418	-10.323995	1.0588369	0.018891528	1278.8223819732666
76	-7.6127005	1.5145744	-4.83817	-10.393315	-5.175954	1.0345782	-3.5821066	-7.1473975	30.0	30.0	303999	-1.1669043	1.4236964	2.396337	-9.8894	1.0608063	0.018603887	1296.27881193161
77	-7.3927484	1.5439484	-5.0354877	-11.228764	-5.424535	1.5844623	-3.5540838	-8.505658	30.0	30.0	307999	-1.1737236	1.4251916	1.9528441	-9.890112	1.0684514	0.018557189	1313.5817062854767
78	-7.546417	1.5039845	-5.145217	-12.72628	-4.919943	1.550144	-3.3443868	-8.403829	30.0	30.0	311999	-1.1866229	1.4040889	2.8307617	-9.949702	1.0827476	0.019540397	1331.4436438083649
79	-7.7602587	2.3862555	-4.8463693	-21.024105	-4.6216784	1.52616	-3.7279332	-8.411157	30.0	30.0	315999	-1.1834053	1.414425	1.8175248	-9.794325	1.0781145	0.018990425	1348.6489794254303
80	-7.68797	1.496243	-4.935916	-10.884972	-5.3775826	1.5099221	-3.7581794	-7.915079	30.0	30.0	319999	-1.1732061	1.4194584	2.056786	-10.896407	1.0702964	0.018809482	1366.8349959850311
81	-7.533338	1.5044512	-4.894748	-11.289611	-5.4458256	1.4900103	-4.0354347	-8.094274	30.0	30.0	323999	-1.1937442	1.4240352	3.087919	-10.3075695	1.0909903	0.017996872	1384.098888874054
82	-7.437517	1.4007206	-5.1054425	-10.559394	-4.237756	0.8706491	-3.5028985	-5.863277	30.0	30.0	327999	-1.2131878	1.413059	3.6583867	-10.199198	1.1132365	0.019176435	1401.3931007385254
