Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
87	-9.668007	4.5208106	-3.5546129	-19.071285	-5.52495	2.2338169	-2.7336495	-11.008016	120.0	120.0	347999	-0.13926832	2.2778912	7.903137	-9.1165085	0.08933229	0.040358867	1186.9744665622711
88	-8.399619	2.3826275	-4.8538117	-13.175938	-6.723169	2.5586824	-2.0294502	-10.78954	120.0	120.0	351999	-0.336422	2.0121078	6.010137	-8.895694	0.29808158	0.031871855	1200.6760466098785
89	-8.3880415	2.3364727	-2.9514544	-12.863312	-5.902414	1.4295553	-4.2058125	-8.5458555	120.0	120.0	355999	-0.529568	1.7085581	4.6200385	-9.024344	0.492632	0.018649358	1214.411720752716
90	-8.257549	2.2444475	-3.7652147	-12.53868	-6.970063	2.8381116	-2.6868129	-13.098589	120.0	120.0	359999	-0.6903758	1.4803191	3.4389305	-8.820461	0.6551533	0.014154217	1228.616988658905
91	-8.495792	2.8732326	-3.500901	-16.018375	-6.6576166	3.0129547	-2.9729135	-12.20719	120.0	120.0	363999	-0.81422174	1.3099335	2.3958921	-8.549256	0.7792184	0.011247213	1242.5505592823029
92	-7.9408975	2.254978	-4.127854	-15.584844	-6.5427446	1.7516896	-4.225652	-9.57802	120.0	120.0	367999	-0.9207191	1.2283397	1.6130885	-9.099721	0.88796824	0.010711874	1256.2262291908264
93	-7.5648084	2.2567592	-3.548629	-12.891368	-6.486056	1.7241794	-3.541163	-8.952274	120.0	120.0	371999	-0.9958285	1.2181976	1.0086626	-8.521686	0.9626715	0.009918043	1269.0361173152924
94	-6.85357	1.6439693	-4.1306973	-11.820798	-6.7832246	2.1643126	-3.3865838	-10.375222	120.0	120.0	375999	-1.0410019	1.2301207	0.6130874	-8.867041	1.0086913	0.009763432	1282.0333034992218
95	-8.122415	2.4710066	-4.217621	-17.370642	-6.6310143	1.5195725	-3.9389548	-9.230495	120.0	120.0	379999	-1.0757265	1.21441	0.45831466	-9.974117	1.0437192	0.010134953	1294.8207173347473
96	-7.5051723	1.6760257	-4.2406783	-10.913798	-5.234639	2.5755615	-2.6256468	-10.3731	120.0	120.0	383999	-1.0999919	1.221024	1.937305	-9.900888	1.0677961	0.010215625	1307.7127735614777
97	-8.424855	2.2185373	-4.2791123	-12.91048	-6.534835	1.6967382	-4.654186	-10.559833	120.0	120.0	387999	-1.0999055	1.2270929	0.7463238	-10.962139	1.0672812	0.010995232	1320.6252083778381
98	-8.443606	2.1707249	-3.9417708	-14.265213	-7.1673775	2.2762504	-3.2510605	-10.445027	120.0	120.0	391999	-1.0881633	1.2283409	1.9696307	-9.499387	1.0552082	0.010006387	1333.5313189029694
99	-7.9486346	1.7569317	-4.8984895	-11.176445	-5.118409	1.7975659	-2.0924387	-7.6190424	120.0	120.0	395999	-1.0830982	1.2147471	1.7236512	-8.483736	1.0507586	0.011333781	1346.3764944076538
100	-8.204548	2.1126368	-4.642834	-13.428672	-6.230516	1.338234	-4.3156843	-8.882283	120.0	120.0	399999	-1.0759249	1.2058293	1.2806308	-8.522971	1.0429575	0.01014809	1359.513850927353
101	-7.645764	2.296248	-3.9370534	-12.934581	-6.21495	1.9592164	-3.539068	-9.019608	120.0	120.0	403999	-1.088385	1.2234346	0.54412246	-8.639162	1.0562992	0.009670489	1372.4281520843506
102	-6.9641843	2.0500977	-3.332121	-11.50904	-6.7329597	2.1015654	-4.23447	-11.308937	120.0	120.0	407999	-1.0916896	1.2214948	0.36083388	-8.807013	1.0603309	0.009983088	1385.3264605998993
103	-8.039207	2.131949	-3.788009	-12.73416	-4.912556	1.8251208	-2.7200074	-8.484778	120.0	120.0	411999	-1.1160781	1.2287282	0.71917343	-9.653961	1.0858594	0.010683815	1398.2194509506226
104	-8.503568	2.1770787	-3.9563296	-13.083414	-7.2733283	1.8723274	-4.9327364	-11.30308	120.0	120.0	415999	-1.1069427	1.2176003	1.7826464	-9.871549	1.0745349	0.010274835	1411.1069269180298
