Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
43	-45.9766	35.709103	3.4420834	-113.495995	124.758316	33.63	174.84119	77.526054	181.0	200.0	171999	11.63882	8.551087	46.831474	-28.792843	11.637663	8.551163	46.02303	-29.595676	-5.505964	1.8890067	9.66137	-19.104473	-12.423753	2.374458	2.3835566	1167.432368516922
44	-22.146168	33.572926	55.350018	-103.73564	127.92328	38.74346	173.3709	56.100204	147.96428	200.0	175999	12.030885	8.721924	44.818607	-29.281073	12.029802	8.7214155	45.63878	-28.624243	-5.4679174	1.8990911	19.479645	-18.65213	-12.822098	2.409121	2.4187348	1195.098120212555
45	-38.931618	37.013504	11.788421	-142.0294	144.29807	22.02808	181.37828	109.39054	173.73914	200.0	179999	12.548668	8.792462	48.032585	-27.459396	12.54752	8.794235	46.336075	-32.704597	-5.4830737	1.8882506	25.464907	-19.564875	-13.337641	2.4416478	2.4452467	1222.5572748184204
46	-40.50395	39.13045	46.29006	-130.57722	124.46794	20.616104	154.65456	91.984024	178.0	200.0	183999	12.986524	8.926908	48.33166	-26.033787	12.985038	8.930114	50.147526	-26.120075	-5.4753294	1.897067	16.737633	-16.368345	-13.773062	2.5075567	2.4946344	1249.986479997635
47	-41.420567	44.90558	38.089863	-155.61232	109.0035	26.851027	141.69101	64.30941	182.31818	200.0	187999	13.345991	8.986424	47.918663	-28.71505	13.3452835	8.987069	48.73922	-26.382355	-5.4359255	1.9064853	13.836693	-17.338234	-14.125257	2.5250146	2.5295274	1277.555834054947
48	-34.778572	43.74404	32.678	-142.89761	130.66228	30.030966	180.2211	84.374466	171.13043	200.0	191999	13.644653	9.036942	48.420467	-28.086702	13.643426	9.038778	46.965595	-26.168522	-5.447233	1.8969805	13.26668	-17.52361	-14.434542	2.5427866	2.5291948	1305.2604410648346
49	-41.39644	49.14777	41.89219	-180.52635	137.6548	13.062024	156.36533	114.47321	189.0	200.0	195999	13.958098	9.143583	49.582718	-28.685844	13.957553	9.144402	50.523243	-26.934357	-5.4318576	1.8973821	12.596352	-20.054287	-14.739805	2.552678	2.555058	1332.8409190177917
50	-17.034782	40.235806	55.899673	-78.69122	134.67538	31.490347	172.74529	51.353638	168.125	200.0	199999	14.299155	9.237542	50.419563	-27.176218	14.297905	9.239522	50.923157	-26.991661	-5.4203367	1.9040745	15.240942	-17.298122	-15.070553	2.6139212	2.6109571	1360.9874439239502
51	-32.30767	43.983883	69.88366	-113.95306	128.50188	17.078558	153.73792	99.208336	190.2381	200.0	203999	14.711803	9.259648	50.662487	-28.665985	14.710434	9.260926	49.90077	-32.526905	-5.3964257	1.900811	18.653797	-18.417112	-15.493606	2.5850937	2.588902	1388.5204968452454
52	-23.884573	45.777397	56.23829	-134.5061	131.5814	27.272839	162.29137	80.40642	188.71428	200.0	207999	15.15535	9.34416	53.80009	-27.431263	15.1544485	9.34606	52.87297	-34.006718	-5.3590083	1.909992	12.576372	-18.888275	-15.933478	2.644443	2.6344194	1415.7203166484833
53	-21.521603	33.907436	50.407135	-99.94194	138.44359	16.310093	159.85747	95.993385	197.14285	200.0	211999	15.526052	9.38833	51.548492	-26.288237	15.526053	9.3898325	51.51749	-28.827602	-5.3361473	1.9183241	10.225418	-17.548702	-16.310555	2.648862	2.6270015	1443.2896263599396
54	-15.262432	35.19066	31.94924	-99.53118	138.30373	38.42978	215.81563	76.32151	157.68	200.0	215999	15.969394	9.466875	52.992947	-29.988472	15.9686365	9.4696455	52.610397	-26.958778	-5.329633	1.9195746	12.022191	-17.91057	-16.751722	2.7199922	2.7012875	1470.960168838501
55	-43.791824	37.645077	14.532706	-120.1043	127.969604	23.968325	165.87866	87.7337	182.36363	186.5	219999	16.361113	9.490995	53.437244	-27.66024	16.3614	9.492417	54.55386	-27.97095	-5.309804	1.9207649	16.370512	-17.440046	-17.139626	2.793667	2.7779396	1498.2744092941284
56	-26.904055	38.229122	51.279694	-100.345695	135.50847	32.126728	185.08443	86.7461	186.0	200.0	223999	16.714148	9.466533	51.735214	-30.132074	16.713686	9.468589	51.779583	-27.040453	-5.3211327	1.9283309	17.890257	-17.903568	-17.502048	2.8110385	2.7935772	1525.7106082439423
57	-23.412918	36.006557	42.897526	-103.02001	149.71587	17.150518	178.07733	122.11058	160.79167	200.0	227999	17.12128	9.47332	52.563164	-28.851185	17.121609	9.474103	54.87349	-27.233517	-5.345218	1.9128428	15.1053705	-18.610817	-17.906052	2.8086245	2.8017216	1552.726061820984
58	-31.16176	41.79083	53.490425	-108.0859	160.04276	24.385042	196.68336	114.53894	182.18182	200.0	231999	17.47265	9.535311	53.280155	-27.42966	17.472454	9.535287	53.481472	-26.595934	-5.338027	1.9139266	11.726251	-17.900967	-18.246618	2.8087647	2.8065462	1580.4994604587555
59	-8.7438	29.958895	85.68976	-59.236637	146.09024	14.176062	173.25294	126.80964	166.08333	200.0	235999	17.76447	9.561196	56.643433	-32.780766	17.763979	9.56299	56.754143	-40.82984	-5.3401437	1.9064256	11.038425	-16.95742	-18.538813	2.8544946	2.8532872	1608.2912123203278
60	-12.169085	43.435795	65.31663	-104.78168	124.800354	19.67514	151.94641	96.95645	198.25	200.0	239999	18.046492	9.670137	56.578606	-28.686481	18.046528	9.670865	59.261406	-31.09437	-5.290978	1.9371749	17.223465	-19.151192	-18.822008	2.9041777	2.8989697	1636.5370030403137
61	-29.731884	42.534454	47.20464	-151.1818	138.71521	27.172499	164.3352	61.579006	180.78261	200.0	243999	18.448883	9.741742	57.50396	-28.377636	18.44904	9.742373	58.56549	-30.793144	-5.3001094	1.9190677	13.850729	-17.722614	-19.230488	2.911744	2.894558	1664.2127921581268
62	-12.945789	40.987457	41.53982	-93.766396	135.92384	18.501453	157.75807	92.73849	177.22728	200.0	247999	18.821384	9.77433	58.147106	-32.359367	18.820774	9.775289	58.56797	-31.029032	-5.2558217	1.93868	19.937868	-18.00619	-19.595837	2.9461944	2.9556453	1691.7464909553528
63	-1.4184324	44.776184	141.88335	-74.53843	150.21103	31.14673	213.12384	109.57626	185.40909	200.0	251999	19.252085	9.863433	59.05094	-25.290285	19.252491	9.862596	58.45878	-23.446608	-5.278405	1.9195404	12.861401	-19.748207	-20.02683	2.9779696	2.965756	1719.471434354782
64	-15.51474	35.63131	55.306675	-94.85473	130.58066	23.994392	160.43248	94.96392	199.25	200.0	255999	19.5535	9.997962	60.234203	-25.752695	19.554085	9.997856	60.718163	-29.963848	-5.2483263	1.9303665	17.194244	-17.61763	-20.328062	3.047729	3.0513563	1746.9015855789185
65	-19.267052	33.726154	46.89412	-76.44765	128.62955	23.004833	154.41583	74.221924	185.09525	200.0	259999	19.898226	10.026881	62.78396	-30.522575	19.89757	10.026737	61.046436	-32.897926	-5.2655864	1.933632	16.73107	-19.043154	-20.676645	3.0043035	3.0113451	1774.4298765659332
66	6.3524413	38.625942	102.68205	-77.993904	150.03616	18.661055	177.79872	114.03469	179.95653	200.0	263999	20.392832	10.0497265	58.831253	-23.821281	20.392223	10.050816	60.842793	-24.382095	-5.305191	1.9126333	15.956834	-20.03337	-21.175993	3.029398	3.0416725	1802.2837927341461
67	-9.089622	31.019552	52.90893	-58.04449	155.66376	15.800994	181.31187	123.119225	187.2381	200.0	267999	20.726812	10.067726	59.489403	-27.269125	20.72669	10.067463	60.84046	-23.89621	-5.277999	1.9230494	16.650776	-17.511724	-21.499813	3.1327705	3.1320443	1829.8033909797668
