Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
52	120.47472	96.679634	275.04642	15.282912	901.04065	92.72218	1016.30945	765.3646	1000.0	1000.0	207999	38.796654	12.919772	79.706245	-30.327805	38.795948	12.920595	77.6241	-33.799072	-2.6105678	2.1004567	25.353992	-14.644417	-39.15248	1.9764931	1.9894278	1779.1330962181091
53	190.7319	63.88021	298.79623	132.57913	857.6123	97.3167	975.40015	680.9565	1000.0	1000.0	211999	39.364197	12.877615	80.73288	-30.443531	39.36398	12.877273	77.432686	-31.978546	-2.6212654	2.1062772	19.094643	-14.726494	-39.72747	1.9411988	1.9464135	1814.2963840961456
54	209.21655	86.34225	302.1368	82.84062	803.85126	127.18905	969.8593	595.60925	1000.0	1000.0	215999	39.952755	12.787517	80.628075	-36.032516	39.952187	12.789635	80.45314	-30.263134	-2.6141882	2.1329277	19.01421	-15.825569	-40.32554	1.992904	1.9916168	1849.767949104309
55	157.5524	55.118916	239.536	84.12946	736.97314	188.37938	916.6309	205.12149	1000.0	1000.0	219999	40.635666	12.567166	79.73398	-25.254011	40.635513	12.567477	80.27168	-25.177109	-2.6218612	2.1344504	21.043709	-14.752856	-41.01268	1.9636914	1.971765	1885.4968075752258
56	101.225914	69.971085	201.13211	-4.212144	853.27264	146.26065	986.3073	438.4023	807.8	1000.0	223999	41.257793	12.422712	81.99613	-28.357702	41.257397	12.423425	80.00331	-28.725796	-2.622294	2.1476896	21.37191	-13.859074	-41.634155	1.9970639	1.9891946	1920.6881003379822
57	192.57986	105.17706	273.42346	0.7323528	888.00604	35.333893	958.422	839.3834	803.0	1000.0	227999	41.85783	12.41313	85.35724	-29.742947	41.857616	12.414091	81.21752	-26.42034	-2.6141913	2.1667125	16.791473	-15.150932	-42.239723	1.996986	1.9992778	1956.9352819919586
58	175.50488	109.6492	378.4869	51.860104	855.945	73.815956	965.1636	730.0133	851.0	1000.0	231999	42.37063	12.425986	82.39625	-29.362915	42.370125	12.427676	81.97806	-29.874763	-2.6400063	2.166547	20.180775	-16.618668	-42.7553	2.0553951	2.0613804	1992.0836951732635
59	244.96513	91.779	377.3222	118.69714	855.2251	133.75963	984.416	504.734	1000.0	1000.0	235999	42.93153	12.31237	84.704575	-36.00286	42.93095	12.313734	84.90547	-26.35355	-2.62314	2.2003973	22.316675	-18.057356	-43.32333	2.0712671	2.0747707	2027.555147409439
60	191.2344	73.51617	260.3683	50.394238	880.1625	72.79305	960.66077	755.3738	845.6	1000.0	239999	43.40232	12.307986	86.826675	-23.810476	43.40171	12.30987	87.32905	-26.726866	-2.6417034	2.1804752	28.399324	-18.10889	-43.78143	2.0655074	2.0606565	2063.6335468292236
61	204.21452	123.7678	422.03613	92.3321	783.3961	191.88516	956.6088	242.2752	833.0	916.6	243999	43.99415	12.205296	86.16772	-22.42134	43.99394	12.206008	85.799126	-24.917297	-2.6622794	2.1899376	25.683088	-14.654705	-44.380726	2.06407	2.0620053	2097.284649848938
62	175.05344	88.695244	313.5511	66.47165	828.7469	85.27322	899.9412	596.7576	1000.0	1000.0	247999	44.54802	12.138195	86.83377	-26.820133	44.547844	12.1383095	88.60135	-28.174587	-2.667668	2.1815166	27.845928	-15.650761	-44.936104	2.0528226	2.0621643	2132.40665102005
63	119.06478	45.879353	207.07805	81.34948	718.3626	240.5415	903.3746	5.9213886	827.2	903.6	251999	45.112427	12.167698	90.492546	-27.49959	45.11205	12.169791	87.74513	-25.59967	-2.6451638	2.2106016	22.02898	-15.891071	-45.51307	2.0884092	2.0945358	2166.1094138622284
64	331.49258	22.219072	355.03873	297.56937	764.1049	206.18245	900.4044	157.19368	932.0	911.0	255999	45.597595	12.159335	86.44324	-35.887127	45.5968	12.160159	86.53217	-36.839134	-2.6517031	2.2108665	25.05048	-14.342886	-45.99151	2.083713	2.080538	2199.929141998291
65	253.87244	142.86363	395.51044	-2.0301	860.55273	59.25148	946.0382	751.7473	802.4	1000.0	259999	45.834965	12.290114	89.70235	-24.729004	45.83459	12.290842	87.93948	-23.617157	-2.68046	2.2107534	27.836758	-14.387087	-46.22389	2.1185112	2.1265616	2235.23752117157
66	206.90427	120.773575	356.2933	37.980892	742.082	311.23257	1086.7415	6.399183	980.25	827.1	263999	46.199993	12.260599	89.57284	-31.479443	46.199665	12.262181	90.21575	-24.175316	-2.7204313	2.1797802	25.988422	-14.999119	-46.587406	2.1183958	2.1008193	2267.8865332603455
67	341.63086	116.4575	522.3725	219.14017	723.3553	330.00513	1091.9216	3.9987583	928.25	902.7	267999	46.56525	12.391311	90.97541	-25.785559	46.564724	12.393153	92.396454	-23.175909	-2.6932147	2.1940296	27.265013	-16.106213	-46.95978	2.162203	2.1682763	2302.04092168808
68	148.28622	133.41173	345.0281	-4.372964	666.55176	337.22195	920.62054	1.0304886	565.75	804.7	271999	47.018444	12.543512	91.10056	-44.275	47.018345	12.54436	90.915596	-38.74423	-2.6788259	2.2220707	29.61781	-14.010918	-47.408092	2.22157	2.2226577	2334.4699239730835
