Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
72	-9.344176	2.299555	-4.6003647	-14.993397	-7.391514	2.1245975	-3.597322	-10.197747	15.0	15.0	287999	-2.0379333	1.8213838	4.105674	-13.54175	1.7537373	0.09983652	1364.911199092865
73	-9.284402	2.306719	-3.6273658	-15.2167425	-5.024318	2.095091	-2.2569897	-7.468929	15.0	15.0	291999	-2.0494897	1.8185014	5.802416	-13.661789	1.7660298	0.09960397	1383.4819078445435
74	-9.3237705	2.44701	-4.174625	-15.928508	-6.5973043	2.334542	-2.2150972	-9.986079	15.0	15.0	295999	-2.039472	1.8227116	3.6271467	-13.928874	1.7543813	0.09777325	1402.0363643169403
75	-9.2872095	2.2043648	-4.5403023	-13.942808	-7.670315	2.270252	-4.0818496	-11.909749	15.0	15.0	299999	-2.0371168	1.8080803	1.1450232	-13.773754	1.7496214	0.09941018	1420.4779896736145
76	-9.484975	2.4626737	-4.5688505	-18.085428	-6.2082925	2.0084937	-2.9584947	-9.913522	15.0	15.0	303999	-2.032179	1.8167299	5.282027	-13.485882	1.7469606	0.09750809	1438.9600896835327
77	-9.29378	2.3076246	-5.089524	-15.943526	-6.3759947	1.8295648	-3.72779	-9.211141	15.0	15.0	307999	-2.0361805	1.8155413	1.4519135	-14.06277	1.7568625	0.10020295	1457.5253703594208
78	-9.127487	2.3124583	-4.979528	-17.106985	-6.648243	1.5803705	-4.1244183	-9.040403	15.0	15.0	311999	-2.0389724	1.817445	1.5817324	-13.821181	1.7611363	0.09976296	1475.964008808136
79	-9.604601	2.475456	-4.2995095	-15.5332575	-6.135379	2.0118394	-4.023822	-10.807211	15.0	15.0	315999	-2.0459948	1.8107482	1.6616267	-14.250161	1.7704289	0.10099158	1494.6363379955292
80	-9.40232	2.382589	-4.1129427	-14.656248	-6.135913	1.1045678	-3.4173603	-7.3011613	15.0	15.0	319999	-2.0693069	1.8151146	2.02572	-14.888265	1.792386	0.101551	1513.478016614914
81	-9.500572	2.6509888	-4.3216558	-25.856997	-7.726266	1.3923692	-5.0816827	-9.497156	15.0	15.0	323999	-2.0724187	1.8170023	1.2360728	-13.705202	1.7965835	0.1030659	1532.1927978992462
82	-9.736728	2.476974	-3.9296188	-15.784762	-5.89837	2.7368543	-2.763723	-11.617628	15.0	15.0	327999	-2.0809627	1.8153994	2.668393	-13.985342	1.8067509	0.104706466	1550.6869089603424
83	-9.300354	2.4117725	-4.156661	-15.087396	-7.37654	1.7575237	-4.4976854	-10.538853	15.0	15.0	331999	-2.0739117	1.7953353	1.688613	-13.52333	1.8000615	0.10144126	1569.2485966682434
84	-9.184471	2.3549738	-3.4066186	-15.60094	-5.846727	2.1639779	-2.2071202	-9.140288	15.0	15.0	335999	-2.0830588	1.7915163	3.4845934	-14.763871	1.8094043	0.1041951	1587.909367799759
85	-9.29636	2.436444	-4.13986	-18.782896	-5.4612055	2.0297987	-2.9041488	-9.777044	15.0	15.0	339999	-2.0782738	1.8016908	2.004804	-13.944848	1.8054674	0.104305066	1606.3821783065796
86	-9.196821	2.4351525	-4.3260303	-14.377277	-6.6095324	2.1870546	-2.0360005	-8.707581	15.0	15.0	343999	-2.0869577	1.7913117	3.4601169	-14.359249	1.8146597	0.10260318	1624.9354240894318
87	-9.440276	2.3616977	-4.6549377	-16.827776	-4.9930735	2.2621634	-2.8215342	-8.689814	15.0	15.0	347999	-2.0478446	1.7945893	2.3110235	-13.671826	1.7716055	0.09965681	1643.5591282844543
88	-9.306679	2.422036	-4.0173573	-16.225418	-6.7013	2.4357772	-2.699074	-10.904054	15.0	15.0	351999	-2.0541785	1.7891434	7.0951366	-13.908642	1.7834021	0.104279466	1662.0999641418457
89	-9.433173	2.4512067	-4.152878	-15.582539	-4.8191967	2.028463	-1.7980002	-7.7499013	15.0	15.0	355999	-2.0605714	1.7781255	6.2183027	-13.839273	1.788915	0.10071283	1680.7074754238129
90	-9.317686	2.3155472	-3.8106089	-14.945323	-5.335166	2.0767643	-2.0093036	-8.667985	15.0	15.0	359999	-2.0629997	1.7827803	4.848954	-14.450002	1.7935535	0.10241722	1699.5778357982635
91	-9.3558855	2.283064	-4.946044	-20.045876	-6.8919206	2.2944872	-1.968675	-9.45837	15.0	15.0	363999	-2.0658338	1.7880551	3.8870704	-13.474087	1.7967683	0.10110526	1717.9977810382843
92	-9.272113	2.4345424	-4.276944	-14.976323	-6.228775	1.9191021	-4.1167912	-9.783723	15.0	15.0	367999	-2.0860915	1.7828739	2.6566339	-13.894328	1.8186697	0.103304446	1736.6846952438354
93	-9.368223	2.3617876	-4.1392965	-15.518859	-4.9544706	2.2272904	-2.116384	-8.577146	15.0	15.0	371999	-2.0814662	1.7857367	2.7700205	-14.259817	1.8118378	0.104629345	1755.242327451706
94	-9.310786	2.3038611	-4.7882357	-15.876615	-5.9846063	2.0158715	-2.1209548	-9.557752	15.0	15.0	375999	-2.0657482	1.7826945	2.5441074	-13.300718	1.7959766	0.10099519	1773.854680776596
95	-9.533469	2.2662587	-4.8926153	-16.581379	-6.1441054	2.0362442	-3.4949532	-8.886252	15.0	15.0	379999	-2.0387063	1.7811943	2.1307988	-14.442844	1.7675593	0.09765735	1792.4672133922577
96	-9.406859	2.338564	-4.734347	-14.503969	-5.572025	2.1802294	-2.7147553	-9.748226	15.0	15.0	383999	-2.055508	1.7745005	3.1985893	-13.198135	1.7903354	0.099528365	1811.0564529895782
97	-9.312336	2.2427146	-4.325474	-15.327545	-4.7218027	1.4883592	-2.6092937	-7.365999	15.0	15.0	387999	-2.0632722	1.7703836	5.2506924	-13.958212	1.7985483	0.1009818	1829.7996940612793
98	-9.284892	2.2913563	-4.108903	-16.098204	-5.51205	1.5380675	-3.56879	-8.033441	15.0	15.0	391999	-2.06612	1.7768639	6.656534	-14.253506	1.8005635	0.10189604	1848.419263601303
99	-9.425578	2.3994482	-4.4064975	-23.890774	-6.443672	1.9699125	-2.9018245	-8.78553	15.0	15.0	395999	-2.0548873	1.7675481	12.717976	-13.655842	1.7880261	0.10286324	1867.0704181194305
100	-9.185259	2.3008628	-3.916642	-16.7063	-5.856935	2.2370653	-2.7298763	-9.803041	15.0	15.0	399999	-2.0592096	1.7755326	4.619174	-13.967351	1.7937949	0.101691276	1886.149361371994
101	-9.159151	2.3151894	-4.301922	-17.905918	-5.936316	1.8216665	-1.6903931	-8.194925	15.0	15.0	403999	-2.064562	1.7579385	7.7867694	-13.388137	1.8005229	0.10071133	1904.7965540885925
102	-9.431719	2.562103	-3.6769145	-24.097439	-6.656437	2.5959775	-2.6012416	-10.986178	15.0	15.0	407999	-2.0453691	1.7587837	7.2549953	-14.537777	1.7829329	0.09876337	1923.4335975646973
