Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
82	-8.629626	2.827791	-3.8726633	-16.794325	-6.402995	3.3951643	-1.7895571	-12.441607	120.0	120.0	327999	-1.1541764	1.2271662	0.89311075	-8.858067	1.1187563	0.010291541	1122.7091977596283
83	-8.077708	2.833741	-4.2684226	-15.659239	-6.501645	1.9542298	-4.011772	-9.642961	120.0	120.0	331999	-1.1441834	1.22577	0.50890684	-9.863455	1.1083262	0.010457765	1136.4638164043427
84	-7.666407	2.508496	-3.07409	-14.614318	-5.8029532	1.6149273	-2.925554	-8.084147	120.0	120.0	335999	-1.1582829	1.2300165	0.4432907	-9.198233	1.1238382	0.010507593	1150.3258469104767
85	-7.9109006	1.8477571	-4.1182475	-10.859155	-6.0735245	2.0398748	-2.9776442	-10.280381	120.0	120.0	339999	-1.1659863	1.2404752	0.80506015	-8.825887	1.1315569	0.010789446	1163.909007549286
86	-7.4428062	1.6454852	-3.3078895	-10.456647	-7.367011	2.196089	-3.373808	-9.8280945	120.0	120.0	343999	-1.1590691	1.2323197	0.61461294	-9.829733	1.1251084	0.010209593	1177.6292207241058
87	-6.821705	1.7327615	-3.7998812	-10.597469	-7.6233153	1.8220795	-4.079788	-9.321251	120.0	120.0	347999	-1.1615976	1.2300922	0.32084024	-8.503179	1.1275147	0.010400103	1191.4385516643524
88	-7.9496922	1.9189645	-3.28696	-12.00511	-4.590226	1.7013965	-2.1842713	-7.1225376	120.0	120.0	351999	-1.1346436	1.2354571	0.6573819	-8.746194	1.0993049	0.009866665	1205.235919713974
89	-7.113672	2.1290438	-3.5567794	-12.493927	-6.701371	2.2745032	-3.4737048	-10.698767	120.0	120.0	355999	-1.1054593	1.2236454	0.6889882	-8.180273	1.0702038	0.009243494	1219.1648111343384
90	-7.9603996	2.0425913	-4.5767756	-14.891222	-6.617888	1.8898098	-4.5391207	-10.938096	120.0	120.0	359999	-1.0801703	1.2182869	0.591517	-8.485127	1.044886	0.009387265	1232.9399001598358
91	-7.020934	1.8019261	-3.869079	-11.878661	-5.7516737	2.4699178	-1.8745486	-9.8678875	120.0	120.0	363999	-1.0786666	1.2208856	0.960907	-8.361497	1.0442628	0.009676045	1245.811197757721
92	-8.051376	2.0938745	-4.420968	-13.889581	-6.77497	2.3947723	-3.5552816	-10.4444685	120.0	120.0	367999	-1.0861326	1.2077491	0.6818125	-8.591103	1.0521024	0.010111801	1258.6696255207062
93	-8.025626	2.3395956	-2.8814554	-13.450932	-6.408062	2.0952468	-2.639718	-9.114049	120.0	120.0	371999	-1.088528	1.2162913	0.5262779	-9.536486	1.0547343	0.009983545	1271.3490660190582
94	-8.011981	1.8818173	-5.099753	-11.992988	-6.2226415	2.407428	-2.5520122	-10.448613	120.0	120.0	375999	-1.1020958	1.2119492	1.2122076	-8.05687	1.0694596	0.009447247	1284.1520228385925
95	-7.4418716	2.5067651	-3.0639935	-12.290331	-5.5614347	2.4197702	-1.6535867	-8.588777	120.0	120.0	379999	-1.11881	1.2065723	0.34160376	-8.688906	1.0865902	0.010229544	1296.9661929607391
96	-7.661927	1.9032762	-3.6613815	-10.821401	-6.4069777	2.3605192	-2.2221549	-9.047848	120.0	120.0	383999	-1.1235964	1.2136344	0.31655312	-8.707318	1.0907215	0.008921843	1309.823435306549
97	-7.152652	1.8414549	-4.168039	-10.68468	-6.473376	1.5279975	-2.756594	-8.549292	120.0	120.0	387999	-1.1182842	1.2016387	0.3438053	-8.604235	1.0854557	0.010256079	1322.7034368515015
98	-7.3131804	2.3072891	-3.164894	-11.968516	-7.3878655	2.0363283	-3.1085472	-9.514359	120.0	120.0	391999	-1.1155307	1.2080282	0.37272644	-8.734943	1.0827035	0.009715675	1335.530883550644
99	-7.247008	1.8013438	-3.604731	-10.027258	-5.950383	2.3174381	-3.0637836	-10.219469	120.0	120.0	395999	-1.1132032	1.2012761	0.38088155	-8.543039	1.0812091	0.009954411	1348.4080374240875
100	-7.448637	1.8211492	-3.7479603	-10.648586	-6.621132	1.8229033	-2.7935798	-9.445812	120.0	120.0	399999	-1.1121215	1.2037388	0.35447288	-9.024548	1.0803567	0.0099853445	1361.4594776630402
