Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
1581	-8.220637	4.461029	-3.0523822	-16.165506	60.0	-2.1522424	2.4636118	0.09995127	-12.8468075	6328000	1.411438e-07	0.08353702	0.016913189	-0.05194923	-7.0948625	0.078996256	0.45075	1.0	1850.7700724601746
1582	-7.9471536	4.140648	-2.9142475	-15.115132	60.0	-2.0534952	2.3658211	0.032209456	-12.930213	6332000	-1.0967255e-07	0.04002313	0.00543883	-0.015364455	-7.1042566	0.024375986	0.3135	1.0	1851.8505420684814
1583	-8.91404	4.522481	-2.8939102	-15.971923	60.0	-2.2325766	2.5223815	0.498387	-12.678026	6336000	-2.4795533e-08	0.03542685	-0.0030406886	-0.020885468	-7.085529	0.013229945	0.1125	1.0	1852.9284763336182
1584	-9.205154	4.463591	-3.2630432	-16.351961	60.0	-2.349984	2.6495414	0.048930854	-12.8709545	6340000	-1.4591217e-07	0.024198942	0.03416598	-0.008680644	-7.0793905	0.07975245	0.53575	1.0	1854.023145198822
1585	-8.828367	4.3348827	-2.727325	-15.668943	60.0	-2.2038105	2.5042815	0.45698306	-12.739127	6344000	-5.1021576e-08	0.028028455	0.0022395996	-0.013570939	-7.0889907	0.028312977	0.2895	1.0	1855.0897228717804
1586	-8.451515	4.5262547	-3.0985796	-15.253337	60.0	-2.2074742	2.553371	0.07970449	-12.8684635	6348000	1.0061264e-07	0.038110003	0.006437507	-0.020634674	-7.106177	0.025525693	0.1895	1.0	1856.1519601345062
1587	-9.038368	4.4811516	-3.0012405	-15.138761	60.0	-2.3292873	2.6010711	0.10251409	-12.881867	6352000	-2.0503998e-08	0.02174069	-0.0007143569	-0.008037339	-7.101587	0.011483673	0.16875	1.0	1857.2122640609741
1588	-8.735588	4.3678336	-3.1323647	-15.111232	60.0	-2.32218	2.5397694	0.27103665	-12.85521	6356000	-2.1553039e-07	0.022880357	0.015076307	-0.008085572	-7.092143	0.05101799	0.41175	1.0	1858.272733926773
1589	-9.607261	4.311	-2.720621	-15.493651	60.0	-2.3810403	2.6112921	-0.005566448	-12.788853	6360000	1.821518e-07	0.03132017	0.0069280826	-0.01950548	-7.1143594	0.024093742	0.26675	1.0	1859.4390938282013
1590	-8.907432	4.2646427	-3.080655	-15.369301	60.0	-2.364631	2.4838767	0.020171374	-13.004139	6364000	-1.411438e-07	0.032822732	0.007018155	-0.0134187415	-7.1205945	0.044293508	0.4195	1.0	1861.932778596878
1591	-8.990476	4.2826414	-2.9345088	-15.376794	60.0	-2.4090917	2.5729666	0.10536501	-12.979275	6368000	-1.7642975e-08	0.039092276	0.0053928783	-0.018473038	-7.0860157	0.020491093	0.3125	1.0	1863.0425415039062
1592	-8.521145	4.0435495	-2.9101663	-15.22557	60.0	-2.160367	2.393308	0.13652614	-12.718625	6372000	-3.71933e-08	0.021893848	-0.0041190395	-0.008076823	-7.0997763	0.012420587	0.20025	1.0	1864.1325945854187
1593	-7.6569853	4.185667	-2.681365	-15.378527	60.0	-1.9152105	2.2528455	0.066268384	-12.758648	6376000	3.0326842e-07	0.024905639	-0.000286396	-0.011322617	-7.1212993	0.014414671	0.18525	1.0	1865.1753232479095
1594	-8.32647	4.5818157	-3.0148869	-15.197609	60.0	-2.0395842	2.4982145	0.10876578	-12.838301	6380000	1.4305114e-08	0.015585117	-0.0014374604	-0.0050833644	-7.1235056	0.009705384	0.152	1.0	1866.203309059143
1595	-7.9829082	4.3650293	-2.8552165	-15.2578745	60.0	-2.1022646	2.3991928	0.31160524	-12.80552	6384000	-5.7220458e-08	0.027282234	0.001482081	-0.005688885	-7.113796	0.009263772	0.13825	1.0	1867.2485127449036
1596	-8.640164	4.2830667	-2.8849468	-15.580031	60.0	-2.2778287	2.4859147	0.11111128	-12.873691	6388000	-1.3589859e-07	0.037165284	0.006031054	-0.012347715	-7.125842	0.026601916	0.36675	1.0	1868.370542049408
1597	-8.854018	3.8831124	-2.8876746	-14.775112	60.0	-2.239279	2.4425418	0.069220036	-12.749868	6392000	1.2493133e-07	0.041765854	-0.0032331538	-0.014081735	-7.1198254	0.0072980756	0.0885	1.0	1869.4481825828552
1598	-9.379868	4.4274306	-3.0137334	-15.360254	60.0	-2.400006	2.6729968	0.13193962	-12.794185	6396000	-1.0299683e-07	0.018490702	-0.0018782453	-0.0062053604	-7.1073856	0.021408867	0.23175	1.0	1870.5194070339203
1599	-8.387103	4.055255	-3.068366	-15.771683	60.0	-2.2041187	2.423431	0.13570556	-12.80287	6400000	-4.2915342e-09	0.045451805	-0.0014358344	-0.019806702	-7.1164465	0.025071174	0.25625	1.0	1871.6222364902496
1600	-8.439619	4.319508	-2.9714391	-15.042898	60.0	-2.14344	2.4289937	0.20264098	-12.997629	6404000	8.4877016e-08	0.042470872	0.0023264703	-0.013914129	-7.108833	0.018609028	0.2235	1.0	1874.1792645454407
1601	-8.429698	4.3406115	-2.935569	-15.400887	60.0	-2.1499252	2.458258	0.08087987	-12.877251	6408000	7.96318e-08	0.0221948	0.0004402485	-0.010370024	-7.1009192	0.009140306	0.1795	1.0	1875.2741582393646
1602	-9.808373	4.437479	-2.8694723	-15.430972	60.0	-2.5883212	2.7248292	0.17353475	-12.832394	6412000	-1.2779236e-07	0.02999799	-0.00263694	-0.010889119	-7.1081204	0.007008498	0.079	1.0	1876.3408586978912
1603	-8.578839	4.2625055	-3.0423274	-15.412759	60.0	-2.1596484	2.4592445	0.2964914	-12.798043	6416000	-2.1982193e-07	0.024133755	-0.0026022792	-0.008676748	-7.090004	0.007182559	0.099	1.0	1877.42569065094
1604	-9.279035	4.3290625	-3.1719687	-15.40744	60.0	-2.4292064	2.59432	0.07987824	-12.839099	6420000	1.4209748e-07	0.03219038	-0.002206363	-0.008853735	-7.112288	0.013764616	0.1905	1.0	1878.4743175506592
1605	-9.425554	4.387234	-2.8636298	-15.237981	60.0	-2.4132793	2.6860826	0.24783793	-12.949304	6424000	1.66893e-07	0.02677491	-0.0022228055	-0.008816242	-7.0899453	0.01211441	0.174	1.0	1879.6270332336426
1606	-8.985409	4.5985146	-3.0549128	-15.408443	60.0	-2.2508526	2.6133175	0.16534042	-12.863944	6428000	6.008148e-08	0.019085739	0.0027878962	-0.008797535	-7.086887	0.013017992	0.22425	1.0	1880.6988775730133
1607	-9.09553	4.2786207	-2.9179525	-15.653029	60.0	-2.3489866	2.5845995	0.17621139	-12.826369	6432000	1.6927719e-07	0.02170729	0.011243539	-0.0071131093	-7.06607	0.06897755	0.384	1.0	1881.746495962143
1608	-8.592107	4.3424406	-3.0497136	-15.371578	60.0	-2.3278744	2.521959	0.09212121	-12.838119	6436000	-4.673004e-08	0.030049415	0.006240468	-0.011208799	-7.114637	0.03258296	0.26025	1.0	1882.811001777649
1609	-9.68453	4.040318	-2.691749	-15.454899	60.0	-2.5273106	2.605817	0.08681604	-12.732354	6440000	3.862381e-08	0.033819173	-0.002766387	-0.01288295	-7.1107802	0.013927124	0.2085	1.0	1883.8692800998688
1610	-7.9263926	4.143817	-2.8597333	-15.394482	60.0	-2.0798056	2.3383336	0.22613466	-12.745253	6444000	-6.008148e-08	0.0424658	-0.0028439588	-0.017474597	-7.10705	0.016252529	0.207	2.0	1886.4008843898773
1611	-9.057035	4.350499	-3.0027359	-15.118506	60.0	-2.3496528	2.5882664	0.042316973	-12.850406	6448000	1.7166138e-07	0.017687878	-0.00461598	-0.0065259645	-7.144286	0.016056199	0.1625	2.0	1887.4882199764252
1612	-9.512452	4.376872	-2.9330454	-15.283033	60.0	-2.4015262	2.6647716	0.14985517	-12.830759	6452000	8.1539156e-08	0.026354365	-0.0026236062	-0.0108073205	-7.125561	0.011125839	0.21075	6.0	1888.5703237056732
1613	-9.470953	4.348761	-2.8985324	-15.436538	60.0	-2.5026157	2.690874	0.1229372	-12.74177	6456000	4.2915346e-08	0.02608738	-0.0038172845	-0.011516481	-7.069379	0.009799499	0.13175	2.0	1889.6240456104279
1614	-9.52972	4.532968	-2.8562226	-15.255283	60.0	-2.45711	2.7159102	0.13613206	-12.788205	6460000	3.862381e-08	0.026952343	-0.0014427106	-0.012763746	-7.1088057	0.009853236	0.137	1.0	1890.6991033554077
1615	-8.500251	4.3492355	-2.9447813	-15.096688	60.0	-2.2007506	2.5039392	0.18145677	-12.876362	6464000	5.6266785e-08	0.032881927	-0.00084867957	-0.012682999	-7.1383348	0.016454723	0.18025	2.0	1891.7824563980103
1616	-8.787965	4.37301	-3.0928085	-15.355602	60.0	-2.355063	2.5864682	0.08718929	-12.62377	6468000	2.1457673e-08	0.021076651	-0.00018107319	-0.0059277415	-7.0907345	0.023625914	0.26875	1.0	1892.879158258438
1617	-8.9001045	4.4589486	-2.6706493	-15.28311	60.0	-2.287568	2.5993695	0.12050849	-13.035225	6472000	-1.16825106e-07	0.028170742	-0.0037659367	-0.009351438	-7.094464	0.012046899	0.14525	1.0	1893.8975830078125
1618	-9.244687	4.0550623	-2.8895729	-15.605317	60.0	-2.355795	2.549027	0.048695415	-12.928303	6476000	4.386902e-08	0.028194766	-0.002167354	-0.011233298	-7.11309	0.00867516	0.15975	1.0	1894.9442238807678
1619	-9.786645	4.428326	-2.7742417	-15.350418	60.0	-2.5330355	2.7106686	0.114922434	-12.843148	6480000	-9.250641e-08	0.028944474	-0.0021521416	-0.015045955	-7.142543	0.00840665	0.06925	3.0	1896.0533547401428
1620	-8.800627	4.132684	-2.688605	-15.091143	60.0	-2.2214484	2.5231378	0.1820009	-13.001014	6484000	-9.679794e-08	0.0318109	-0.0023225874	-0.009191185	-7.111278	0.01629911	0.2385	2.0	1898.6740078926086
1621	-9.333188	4.4648705	-2.828206	-15.375804	60.0	-2.436358	2.6706648	0.14797562	-12.854816	6488000	2.8133393e-08	0.028789211	-0.003121513	-0.0059123654	-7.113835	0.01839301	0.21175	6.0	1899.7312903404236
1622	-8.629013	4.2769246	-2.926799	-15.281347	60.0	-2.1788006	2.4901793	0.030858636	-12.807102	6492000	2.4795533e-08	0.029982254	-0.012952018	-0.013480822	-7.123519	0.009071228	0.1795	79.0	1900.9151418209076
1623	-8.635916	4.1365457	-2.914834	-15.201384	60.0	-2.2344925	2.4414456	0.08428699	-12.867989	6496000	7.009506e-08	0.037271142	-0.0064179306	-0.010973254	-7.1636877	0.0115748085	0.16825	1.0	1901.9746932983398
1624	-9.10887	4.28364	-2.7199473	-15.2365675	60.0	-2.3421407	2.5364294	0.084147185	-12.873662	6500000	1.5258789e-07	0.03436856	-0.0017951922	-0.01806673	-7.1295714	0.02494201	0.33175	1.0	1902.9850215911865
1625	-7.9814887	4.4015007	-2.778247	-15.081871	60.0	-1.965551	2.3828273	0.097536236	-13.078823	6504000	-1.5878678e-07	0.031547297	-0.0012658958	-0.014421981	-7.1466727	0.012138855	0.2365	5.0	1904.078322172165
1626	-8.814243	4.488859	-2.7437577	-15.239933	60.0	-2.2227774	2.5666695	0.03519723	-12.966514	6508000	6.771088e-08	0.034226283	-0.0060417326	-0.019403357	-7.1280637	0.011977129	0.141	12.0	1905.1657691001892
1627	-10.3527355	4.0958166	-3.0354075	-15.511462	60.0	-2.6414618	2.7884462	0.15501243	-12.926588	6512000	-6.2465666e-08	0.026669182	-0.0014529452	-0.008934941	-7.151338	0.021599812	0.24525	1.0	1906.2439334392548
1628	-8.9197445	4.528998	-2.7136672	-15.382794	60.0	-2.272811	2.594692	0.15955523	-12.856377	6516000	-1.4781952e-08	0.032887056	-0.0011463054	-0.011892339	-7.1611047	0.0065507013	0.1225	1.0	1907.4451968669891
1629	-8.612991	4.5718627	-2.8511963	-15.423402	60.0	-2.1954536	2.5884497	0.10286081	-12.972616	6520000	2.5749207e-08	0.021630505	0.0037014543	-0.008121876	-7.183051	0.016085967	0.2025	1.0	1908.5149030685425
1630	-8.831446	4.3939924	-2.575622	-15.305471	60.0	-2.1765437	2.560605	0.27133334	-12.920068	6524000	1.0871887e-07	0.030258888	0.0007945423	-0.0136018675	-7.179164	0.024637477	0.285	1.0	1911.148062467575
1631	-8.093842	4.373275	-2.735455	-15.38884	60.0	-2.138431	2.4149277	0.664834	-12.739552	6528000	-1.4972687e-07	0.0444069	0.0025508755	-0.027094796	-7.1952214	0.024838164	0.27175	1.0	1912.2209587097168
1632	-8.627278	4.532588	-2.8225725	-15.163254	60.0	-2.1540098	2.5285268	0.21079487	-12.866463	6532000	-2.655983e-07	0.025631249	0.00030115223	-0.009649649	-7.1739764	0.015870398	0.18125	1.0	1913.3269608020782
1633	-7.9283595	4.214257	-2.852849	-15.595602	60.0	-1.9790347	2.2926722	0.273527	-12.983648	6536000	2.0837784e-07	0.035710443	-0.001005362	-0.014308805	-7.1657166	0.028928975	0.29975	1.0	1914.4095776081085
1634	-9.098013	4.342089	-2.932076	-15.397625	60.0	-2.4080815	2.6236522	0.08564979	-12.948432	6540000	1.912117e-07	0.035320386	0.00282571	-0.016581273	-7.199194	0.03023788	0.3295	1.0	1915.5131018161774
1635	-8.391352	4.4221325	-2.6312728	-15.290355	60.0	-2.0717957	2.4604495	0.2567081	-12.88841	6544000	1.2540818e-07	0.03499505	0.00038240288	-0.011213746	-7.152072	0.009712238	0.15775	1.0	1916.5931289196014
1636	-9.712093	4.182343	-3.0965514	-15.2552595	60.0	-2.454546	2.682796	0.072300225	-12.684606	6548000	3.7670137e-08	0.023795879	0.0014845283	-0.014940801	-7.182684	0.029375022	0.36775	1.0	1917.6612272262573
1637	-7.5865297	4.1613507	-2.8817995	-15.458836	60.0	-1.8299072	2.2385294	0.18298659	-12.8359	6552000	4.649162e-08	0.03550062	0.0022383877	-0.012016043	-7.1491413	0.018223625	0.2365	1.0	1918.7275426387787
1638	-8.463799	4.3761215	-2.9048762	-15.0034485	60.0	-2.0583434	2.4576325	0.1392965	-12.863977	6556000	-1.2683869e-07	0.03292205	-0.0013002395	-0.015083725	-7.1265545	0.01867765	0.258	1.0	1919.9036555290222
1639	-8.89842	4.571178	-2.746849	-15.323653	60.0	-2.255853	2.564935	0.16332331	-12.916723	6560000	6.2465666e-08	0.028860534	-0.00121135	-0.011504009	-7.1636095	0.016168429	0.1665	1.0	1920.9808690547943
1640	-8.547662	4.471144	-2.688957	-15.5553	60.0	-2.1473885	2.529142	0.11892861	-12.771264	6564000	-1.7118454e-07	0.027064534	0.002897987	-0.009457281	-7.1932364	0.012242928	0.2105	1.0	1923.5952310562134
1641	-9.011161	4.259696	-2.6697607	-15.367615	60.0	-2.3101919	2.5152109	0.12891978	-12.824995	6568000	1.745224e-07	0.033817306	0.0016277842	-0.009416707	-7.146784	0.019592095	0.22975	1.0	1924.6671299934387
1642	-8.535435	4.3593354	-3.0198498	-15.4113655	60.0	-2.1765723	2.4893165	0.28080893	-12.921847	6572000	-4.768372e-10	0.02635139	-0.0020253453	-0.011880684	-7.136458	0.008909691	0.18175	2.0	1925.7457880973816
1643	-9.3627825	4.4041257	-2.852753	-15.645009	60.0	-2.3594632	2.6171236	0.78758836	-12.873218	6576000	-1.4686584e-07	0.02378252	0.00043521976	-0.010049646	-7.1722293	0.008760127	0.11525	1.0	1926.844844341278
1644	-8.296064	4.2875247	-2.7868116	-15.23547	60.0	-2.109295	2.4071224	0.14144745	-12.833332	6580000	1.5974045e-07	0.035304505	-0.0023576373	-0.021470312	-7.2059455	0.020435795	0.24225	1.0	1927.935142993927
1645	-9.590166	4.4887867	-2.8277934	-16.012745	60.0	-2.5045748	2.726032	0.07313591	-12.783147	6584000	-1.01089476e-07	0.024601066	-0.0017161246	-0.007113166	-7.1746345	0.018902138	0.257	1.0	1929.0804703235626
1646	-8.7422285	4.502482	-2.7585642	-15.531517	60.0	-2.269853	2.5786047	0.26154974	-12.951304	6588000	-3.528595e-08	0.021919327	0.001589601	-0.008698136	-7.211524	0.019486824	0.2215	1.0	1930.1399817466736
1647	-8.798991	4.592637	-2.836765	-15.467892	60.0	-2.2016244	2.5963435	0.08907744	-12.9971895	6592000	-1.7786026e-07	0.018834123	0.008903206	-0.0074217813	-7.175717	0.032755718	0.31575	1.0	1931.214810848236
1648	-9.078206	4.3513827	-3.1060476	-15.434264	60.0	-2.2660513	2.54602	0.19233069	-12.90479	6596000	2.7704237e-07	0.034039628	0.005896748	-0.017905032	-7.209179	0.04522671	0.307	1.0	1932.3133146762848
1649	-9.29294	4.3809476	-3.2010057	-15.336749	60.0	-2.4344072	2.6561215	0.22048208	-12.910778	6600000	-2.5749207e-08	0.029150672	0.0010770687	-0.012896627	-7.1834383	0.016039016	0.203	1.0	1933.418117761612
1650	-9.092589	4.43753	-3.1778367	-15.427242	60.0	-2.367535	2.6382263	0.06724575	-12.76295	6604000	4.2915342e-09	0.030681545	0.016181512	-0.010632183	-7.16478	0.09843861	0.421	1.0	1936.0544443130493
1651	-8.633677	4.6263885	-3.039668	-15.807777	60.0	-2.2155054	2.5310304	0.26220706	-12.840399	6608000	1.7166137e-08	0.06434847	-0.0039068107	-0.040496327	-7.1783953	0.016416047	0.148	4.0	1937.1223967075348
1652	-8.388168	4.4512033	-2.92157	-15.678627	60.0	-2.0302055	2.4651039	0.13432252	-12.916155	6612000	-2.7656554e-08	0.02666849	-0.0031918744	-0.010796659	-7.169164	0.0048090024	0.18425	1.0	1938.2049102783203
1653	-9.307284	4.5287166	-2.7816474	-15.852423	60.0	-2.3653102	2.6480553	0.17733261	-12.976883	6616000	-2.1219253e-07	0.022623645	-0.004411002	-0.0081889415	-7.230053	0.018209834	0.171	2.0	1939.3472287654877
1654	-7.6455455	4.324471	-2.7582867	-15.355335	60.0	-1.8717504	2.3124487	0.11065149	-12.864112	6620000	2.1600724e-07	0.027280418	-0.00092317536	-0.009613333	-7.172257	0.010684901	0.192	1.0	1940.4184267520905
1655	-9.368943	4.3709445	-2.827264	-15.4359255	60.0	-2.4685907	2.6334836	0.1398007	-12.897238	6624000	1.001358e-07	0.028009072	-0.0022442571	-0.01182978	-7.172042	0.015479105	0.212	1.0	1941.569195985794
1656	-8.510998	4.3130155	-2.5092134	-15.45264	60.0	-2.2321415	2.4964154	0.3945577	-12.872023	6628000	-1.5735626e-08	0.038860068	0.00033123922	-0.019145334	-7.183043	0.012228514	0.1855	1.0	1942.6679022312164
1657	-8.94447	4.281149	-2.6380875	-15.406661	60.0	-2.3066378	2.51865	0.13747317	-12.768405	6632000	-2.1553039e-07	0.028907806	0.0011039085	-0.010408519	-7.1672664	0.02332237	0.273	1.0	1943.7676904201508
1658	-8.300238	4.522613	-2.8538177	-15.306039	60.0	-2.1455843	2.4685376	0.17623332	-12.780311	6636000	-6.055832e-08	0.028101392	0.0047452236	-0.008197036	-7.1805744	0.03157992	0.29725	1.0	1944.8454222679138
1659	-9.196136	4.324597	-2.8109472	-15.312041	60.0	-2.259098	2.5851052	0.08004153	-12.847589	6640000	-1.3113022e-07	0.018023249	0.01016104	-0.007559199	-7.180458	0.02581738	0.30875	1.0	1945.923154592514
1660	-8.489904	4.3263645	-2.4206648	-15.96946	60.0	-2.1898623	2.4723046	0.13082933	-12.876347	6644000	6.2942505e-08	0.030939264	-0.00073187443	-0.011877913	-7.2308693	0.01270102	0.1765	1.0	1948.5805280208588
1661	-8.149693	4.1540694	-2.8732264	-15.10092	60.0	-2.1246445	2.3584228	0.09131077	-12.626401	6648000	1.7881393e-07	0.027662069	-0.0012384314	-0.0094414335	-7.20127	0.0067535695	0.1135	1.0	1949.669707775116
1662	-9.2425585	4.616706	-2.7911034	-15.468813	60.0	-2.2457495	2.6455777	0.067359656	-12.961423	6652000	-1.11103056e-07	0.031855006	-0.0025761554	-0.016976878	-7.212805	0.020440554	0.20575	1.0	1950.7599112987518
1663	-8.797926	4.2928486	-2.515549	-15.139847	60.0	-2.2652836	2.5299728	0.28126988	-12.831299	6656000	-7.009506e-08	0.03711342	-0.0027940164	-0.023116875	-7.1721444	0.01812405	0.238	1.0	1951.8236095905304
1664	-7.9148116	4.659405	-2.6942081	-15.233104	60.0	-2.033127	2.5056996	0.11602083	-12.809679	6660000	1.0251999e-07	0.030872123	-0.0037758816	-0.015633695	-7.1784053	0.008802887	0.1905	6.0	1952.9494485855103
1665	-8.597442	4.3341904	-2.6674848	-15.207978	60.0	-2.1663985	2.5060973	0.2139954	-12.66323	6664000	-2.8133393e-08	0.029269729	-0.0023605013	-0.010395132	-7.1904073	0.0049051074	0.10175	1.0	1954.0218658447266
1666	-8.386197	4.7318172	-2.4920256	-15.246049	60.0	-2.0374427	2.5077965	0.13693231	-12.883209	6668000	3.9100648e-08	0.025222976	-0.0026886796	-0.0096448995	-7.2107067	0.0066784285	0.10175	1.0	1955.0738399028778
1667	-9.00582	4.4095864	-2.7978709	-15.360305	60.0	-2.2817829	2.5959206	0.10908699	-12.854076	6672000	-3.71933e-08	0.023140717	-0.0028388677	-0.015446312	-7.236195	0.008519974	0.11275	1.0	1956.1779656410217
1668	-8.341287	4.4563756	-2.8319545	-15.677554	60.0	-2.093356	2.4505527	0.08024132	-12.760243	6676000	7.6293944e-08	0.02435313	-0.0007526827	-0.0073190257	-7.193515	0.018912563	0.2095	1.0	1957.2999382019043
1669	-9.120292	4.5214124	-2.8146923	-15.2331295	60.0	-2.194772	2.595056	0.2700718	-12.810619	6680000	-1.08242034e-07	0.017486703	0.008766496	-0.0071151853	-7.209792	0.053666648	0.43875	1.0	1958.3775734901428
1670	-8.101406	4.5002046	-2.791644	-15.329646	60.0	-2.065752	2.449744	0.12332904	-12.834125	6684000	-1.4591217e-07	0.026562829	0.030450663	-0.017434262	-7.1728725	0.08895752	0.47725	1.0	1961.0280168056488
1671	-7.674119	4.322597	-2.7611406	-15.262642	60.0	-1.9835743	2.3282104	0.17641011	-12.774776	6688000	-9.727478e-08	0.06693854	0.01965994	-0.056268826	-7.217862	0.09552877	0.41275	1.0	1962.0891642570496
1672	-8.815082	4.2351336	-2.9668937	-15.700992	60.0	-2.1279519	2.4098299	0.052251548	-12.911944	6692000	1.6307831e-07	0.03901738	0.009026496	-0.0274097	-7.233634	0.038587797	0.291	1.0	1963.1611924171448
1673	-9.003794	4.186551	-2.9753082	-15.526335	60.0	-2.2693398	2.5194564	0.21679309	-12.929551	6696000	-2.6655198e-07	0.029775145	0.017302467	-0.017380781	-7.157423	0.030666979	0.31275	2.0	1964.269279718399
1674	-9.484998	4.247901	-2.7508852	-15.366957	60.0	-2.433046	2.5983887	1.1098511	-12.977915	6700000	-3.027916e-08	0.11180462	0.0017283871	-0.0863227	-7.219434	0.03098694	0.33225	2.0	1965.4081995487213
1675	-8.854701	4.2305055	-2.7922554	-15.339667	60.0	-2.322547	2.5594153	0.27011317	-12.8837385	6704000	-1.4090539e-07	0.08107813	0.037983406	-0.054985672	-7.2205067	0.089965634	0.44525	1.0	1966.556552886963
1676	-9.377574	4.518117	-2.719315	-16.06918	60.0	-2.4230611	2.557319	0.044742435	-12.935817	6708000	9.059906e-08	0.07112215	0.048717532	-0.050851315	-7.217832	0.2023245	0.57925	1.0	1967.650309085846
1677	-8.177326	4.453983	-2.606522	-15.335999	60.0	-2.0726964	2.459867	0.45212966	-12.935128	6712000	-1.8310547e-07	0.038663812	0.021882156	-0.024018986	-7.200834	0.03828626	0.421	1.0	1968.749930858612
1678	-8.315251	4.6664805	-2.720713	-16.213894	60.0	-2.0242927	2.4780402	0.06788102	-12.98071	6716000	3.4332274e-08	0.04395138	0.0041260542	-0.023589434	-7.1991143	0.02425933	0.3175	1.0	1969.8426780700684
1679	-8.582625	4.1438427	-2.6594038	-16.277514	60.0	-2.1893296	2.4389582	0.24939454	-13.124426	6720000	-2.2125244e-07	0.036096964	-0.00069544604	-0.017066544	-7.2142687	0.023204971	0.2285	1.0	1970.9203536510468
1680	-8.556121	4.5774646	-2.515593	-15.420008	60.0	-2.1286714	2.5564115	0.30938566	-13.01358	6724000	9.536743e-08	0.044974312	-0.0012622885	-0.02579709	-7.2424064	0.0056798346	0.13725	1.0	1973.5376734733582
1681	-9.268681	4.6046987	-2.7507114	-15.546714	60.0	-2.4565341	2.7281704	0.287187	-13.017315	6728000	-8.893013e-08	0.02617749	0.0028777453	-0.01274267	-7.257447	0.03408383	0.3635	1.0	1974.6214663982391
1682	-8.57289	4.6530447	-2.6016536	-15.771365	60.0	-2.1577773	2.5852194	0.10768461	-12.948053	6732000	-3.98159e-08	0.04327606	0.00070419477	-0.020350287	-7.2307534	0.019351685	0.2215	1.0	1975.7351007461548
1683	-8.069077	4.3588133	-2.4575021	-15.116521	60.0	-2.009755	2.4399812	0.33426118	-12.902258	6736000	2.2268296e-07	0.038138654	-0.00017998458	-0.018161867	-7.1656985	0.019794319	0.2605	1.0	1976.840759754181
1684	-8.259129	4.277271	-2.669316	-15.024391	60.0	-2.0543666	2.4118116	0.12821761	-12.852134	6740000	2.0742416e-07	0.029985486	0.0040924456	-0.0107438695	-7.250375	0.035585016	0.3545	1.0	1978.0042896270752
1685	-8.867975	4.400846	-2.5841947	-15.231889	60.0	-2.292147	2.5898092	0.065671206	-12.951598	6744000	3.8146972e-08	0.038364854	0.007108711	-0.020192167	-7.195674	0.02617986	0.2945	1.0	1979.1093180179596
1686	-9.013288	4.3558416	-2.8532703	-15.312435	60.0	-2.3970335	2.5539017	0.11338252	-12.750015	6748000	1.5068055e-07	0.043612286	0.00042661335	-0.019850276	-7.2168174	0.025212392	0.25325	1.0	1980.2090945243835
1687	-9.3077545	4.583835	-2.6415462	-15.690475	60.0	-2.435489	2.703644	0.09851	-12.857935	6752000	2.5939943e-07	0.021737846	0.027294956	-0.007300744	-7.206102	0.051744144	0.387	1.0	1981.3735163211823
1688	-8.047937	4.2343297	-2.462571	-15.853506	60.0	-2.1624837	2.3863115	0.17266425	-12.660462	6756000	-9.727478e-08	0.046394464	0.012452141	-0.018683895	-7.2326336	0.057145454	0.34475	1.0	1982.448918581009
1689	-8.033249	4.635002	-2.378216	-16.45639	60.0	-2.0066595	2.3637705	0.15412948	-12.754756	6760000	-9.441376e-08	0.058406677	-0.00049078657	-0.03251679	-7.186711	0.02867334	0.39725	1.0	1983.577274799347
1690	-8.23529	4.472997	-2.374952	-15.488766	60.0	-2.1881325	2.4965105	0.16220632	-13.036504	6764000	-7.152557e-09	0.04838513	-0.0007246594	-0.019281559	-7.1709266	0.019116158	0.2135	2.0	1986.2491736412048
1691	-8.752694	4.544448	-2.8858323	-15.573743	60.0	-2.1757636	2.5647202	0.27411282	-12.888242	6768000	-5.7220458e-08	0.024174897	-0.008289628	-0.01351201	-7.198902	0.0072797304	0.11075	1.0	1987.3627433776855
1692	-8.229075	4.463953	-2.2832448	-15.173981	60.0	-2.0323362	2.4435527	0.6003226	-12.877162	6772000	8.058548e-08	0.028163826	-0.0015126014	-0.011992825	-7.2207937	0.019776573	0.2515	6.0	1988.4764919281006
1693	-8.881709	4.6694174	-2.4531095	-15.262441	60.0	-2.2514126	2.6506069	0.18754369	-12.736804	6776000	1.16109845e-07	0.027179984	-0.001945851	-0.009417385	-7.2541056	0.0040269936	0.0635	1.0	1989.5582275390625
1694	-8.356984	4.566282	-2.6815913	-15.54166	60.0	-2.0744932	2.4969962	0.11781153	-12.783394	6780000	3.6239623e-08	0.019654227	-0.0034256263	-0.004635566	-7.269022	0.0133697605	0.11625	3.0	1990.5836822986603
1695	-9.3515215	4.4247313	-2.4292526	-15.239416	60.0	-2.426138	2.704307	0.06925222	-12.6765585	6784000	-3.004074e-08	0.028669655	0.00053519534	-0.013165028	-7.203794	0.024639813	0.2385	2.0	1991.6620001792908
